id,company,store,tel,,,
576768,合同会社ほほえみ,,078−223−9060,,,
835439,合同会社ほほえみ,,0748-70-2350,,,
573146,社会福祉法人バルツァ事業会,,072-892-7777,,,
360461,株式会社春日苑,,0742-45-8834,,,
687481,株式会社春日苑,,074-7245-8834,,,
688466,株式会社春日苑,,074-245-8834,,,
777706,株式会社春日苑,介護付有料老人ホーム春日苑,0742-45-8835,,,
360464,有限会社ブリーアン,,0742-52-2802,,,
554348,社会福祉法人大津市社会福祉事業団,,077-573-9901,,,
554349,社会福祉法人大津市社会福祉事業団,,077-573-9902,,,
803054,社会福祉法人大津市社会福祉事業団,,077-573-9902,,,
583935,ウェルフェアー株式会社,,079-559-6477,,,
583940,ウェルフェアー株式会社,,079-492-5151,,,
590965,ウェルフェアー株式会社,,079-277-1301,,,
598026,ウェルフェアー株式会社,,072-771-8710,,,
598858,ウェルフェアー株式会社,,072-744-1010,,,
554306,社会福祉法人湖北会,,0749-58-1533,,,
554312,社会福祉法人湖北会,,0749-79-1150,,,
360494,社会福祉法人福知山学園,,0773-58-3644,,,
369171,社会福祉法人福知山学園,,0773-58-3644,,,
432046,社会福祉法人七野会,,075-463-4888,,,
598910,社会福祉法人七野会,,075-466-2273,,,
360519,株式会社アンダンテ,,072-232-1115,,,
405613,株式会社アンダンテ,,0185-70-1616,,,
593114,株式会社アンダンテ,,072-232-1115,,,
360526,有限会社総合医療企画,,072-367-8003,,,
672762,株式会社近畿生活総業,,072-868-3812,,,
769302,株式会社メディコープとっとり,,0857-24-6165,,,
360548,社会福祉法人萌生会,,082-431-3841,,,
360549,社会福祉法人みのり福祉会,,0858-29-5800,,,
507669,社会福祉法人みのり福祉会,,0858-29-5800,,,
522669,社会福祉法人みのり福祉会,,0234-43-6730,,,
360558,社会福祉法人こうほうえん,,0859-24-3111,,,
370106,社会福祉法人こうほうえん,,0859-24-311,,,
405135,社会福祉法人こうほうえん,,0859-24-311,,,
769298,社会福祉法人こうほうえん,,0859-24-3110,,,
858481,社会福祉法人こうほうえん,,0859-24-311,,,
360559,株式会社ライオンハート,,0859-27-1045,,,
360561,メディカ・サポート株式会社,,0859-37-2855,,,
549722,社会福祉法人　博愛会,,026-233-1108,,,
360591,社会福祉法人慶成会,,053-438-5001,,,
502413,社会福祉法人慶成会,,053-438-5001,,,
578004,社会福祉法人慶成会,,053-438-5001,,,
794898,社会福祉法人慶成会,,053-438-5001,,,
843988,社会福祉法人慶成会,,053-438-5001,,,
844587,社会福祉法人慶成会,,053-438-5001,,,
928235,社会福祉法人慶成会,,053-438-5001,,,
1000287,社会福祉法人慶成会,,053-438-5001,,,
548566,社会福祉法人ひかりの園,,053-430-0596,,,
549748,社会福祉法人ひかりの園,,053-428-3128,,,
549751,社会福祉法人ひかりの園,,053-436-8888,,,
549756,社会福祉法人ひかりの園,,053-445-1753,,,
360596,社会福祉法人　八生会,,053-423-1165,,,
390902,株式会社元気広場,,0800‐888‐1685,,,
411955,株式会社元気広場,,0800‐888‐1685,,,
546709,株式会社元気広場,,0800-888-1685,,,
685024,株式会社元気広場,,054-209-8252,,,
697720,株式会社元気広場,,0800-888-1685,,,
795031,株式会社元気広場,,0800-888-1685,,,
867089,有限会社吉田工房,,054-623-5188,,,
1010934,セントケア静岡株式会社,セントケア浜松中央居宅介護支援／セントケア静岡...,053-450-7311,,,
360616,社会福祉法人　岳陽会,,0545-65-3333,,,
360618,社会福祉法人恩賜財団 静岡県済生会,,054-280-5026,,,
574283,社会福祉法人　富岳会,,055-87-0167,,,
394540,合同会社喜楽安,,0761-24-8800,,,
802302,社会福祉法人　陽恵福祉会,特別養護老人ホーム陽溜の郷,0852-38-8128,,,
360655,社会福祉法人恩賜財団済生会支部島根県済生会,,0855-52-0006,,,
569359,社会福祉法人山陰家庭学院,,0852-85-3115,,,
484633,株式会社和心,,0244-26-4667,,,
360705,心の輝き合同会社,,06-6416-3050,,,
387951,心の輝き合同会社,,06-6423-7582,,,
453020,心の輝き合同会社,,06-6423-7582,,,
807049,社会福祉法人神戸海星会,特別養護老人ホームうみのほし,078-881-1345,,,
360708,有限会社髙村,,0856-24-1221,,,
768889,有限会社髙村,,0856-24-1221,,,
807080,社会福祉法人のじぎく福祉会,特別養護老人ホームのじぎくの里,079-438-9696,,,
373575,株式会社ミクヤプロジェクト,,06-6411-3983,,,
453022,株式会社ミクヤプロジェクト,,06-6411-3983,,,
807078,社会福祉法人日野の郷,特別養護老人ホーム楽寿園,0795-23-7700,,,
807259,株式会社あべいすと,株式会社あべいすと,0799-26-3335,,,
807029,社会福祉法人あんず会,社会福祉法人あんず会,078-732-4165,,,
567447,社会医療法人栄公会,,072-464-2111,,,
732285,社会医療法人栄公会,,072-464-2111,,,
512674,社会福祉法人　友朋会,,06-6454-1820,,,
577528,社会福祉法人　友朋会,,089-931-8080,,,
360884,株式会社湯らっくす,,0557-83-2800,,,
502433,株式会社湯らっくす,,0557-83-2800,,,
360886,株式会社和泉恒産,,0544-27-1164,,,
360889,株式会社シン・プレイス,,054-270-7001,,,
360890,社会福祉法人　春風会,,055-967-116,,,
816145,社会福祉法人　春風会,,0279-75-6517,,,
550893,社会福祉法人　静岡厚生会,,054-275-5100,,,
817397,社会福祉法人吉原福祉会,ユニット型特別養護老人ホームこもれびホーム,054-343-0155,,,
1010970,社会福祉法人吉原福祉会,社会福祉法人吉原福祉会特別養護老人ホームこも...,054-343-0155,,,
550899,社会福祉法人　富士厚生会,,0545-56-3300,,,
360912,株式会社あいのこころ,,053-569-1115,,,
549801,社会福祉法人誠信会,,0545-23-1234,,,
549803,社会福祉法人誠信会,,0545-35-0498,,,
360917,ＩＤＫ株式会社,,0545-53-1337,,,
373160,社会福祉法人県民厚生会,,053-443-2730,,,
555519,社会福祉法人県民厚生会,,053-443-2730,,,
586419,社会福祉法人県民厚生会,,053-443-2730,,,
725201,社会福祉法人県民厚生会,,054-646-6835,,,
795062,社会福祉法人県民厚生会,,053-443-2730,,,
928310,社会福祉法人県民厚生会,,053-443-2730,,,
1000402,社会福祉法人県民厚生会,,054-646-6835,,,
389964,社会福祉法人　さつき会,,072-294-8888,,,
360957,株式会社　HANA,,072-201-8787,,,
430452,社会福祉法人　たらちね事業会,,06-6915-1717,,,
360985,社会福祉法人湖東会,,0748-52-5620,,,
372271,社会福祉法人湖東会,,0748-52-5620,,,
554295,社会福祉法人湖東会,,0748-63-6080,,,
554303,社会福祉法人湖東会,,0749-48-2600,,,
361000,秋亜株式会社,,0774-21-2020,,,
361013,株式会社トモシア,,078-918-1777,,,
673645,社会福祉法人嘉舟会,,.072-479-2900,,,
361021,有限会社　律照,,0721-54-3736,,,
563065,株式会社岡本商店,,072-894-8476,,,
807210,社会福祉法人豊中福祉会,特別養護老人ホームローズガーデン甲子園,0725-40-5800,,,
361047,社会福祉法人よしみ会,,072-296-3535,,,
675824,株式会社MJクオリティ,,072-246-9312,,,
361051,株式会社エンゲージメント,,06-6791-7797,,,
361053,株式会社大八商事,,06-6335-0027,,,
686156,株式会社大八商事,,06-6335-0027,,,
361056,株式会社優良館,,072-225-2330,,,
672950,株式会社優良館,,072-232-0530,,,
361058,デイハート株式会社,,06-4250-0851,,,
388222,株式会社木漏れ日,,072-975-5381,,,
361097,株式会社ジェイ・エス・ビー,,075-341-2728,,,
361114,株式会社インマイライフ,,083-242-0137,,,
566082,株式会社インマイライフ,,083-242-0137,,,
361117,合同会社優勇会,,0836-83-4300,,,
361184,株式会社ウェルコ,,06-6222-2235,,,
395505,株式会社ウェルコ,,06-6222-2235,,,
584120,株式会社ウェルコ,,06-6222-2235,,,
590149,株式会社ウェルコ,,06-6222-2235,,,
828760,株式会社ウェルコ,,06-6222-2235,,,
829248,株式会社ウェルコ,,06-6222-2235,,,
829938,株式会社ウェルコ,,06-6222-2235,,,
361188,株式会社ニューパートナーズホールディングス,,06-6444-6111,,,
387918,株式会社ニューパートナーズホールディングス,,066-448-1234,,,
361219,株式会社ONZiiiAct,,0566-91-0356,,,
361265,株式会社川商,,06-6728-5725,,,
362183,株式会社川商,,06-6937-2711,,,
382409,株式会社川商,,06-6937-2711,,,
386583,株式会社川商,,066ｰ937-2711,,,
388231,株式会社川商,,066-937-2711,,,
395434,株式会社川商,,06-6728-5725,,,
452940,株式会社川商,,066ｰ937-2711,,,
565951,株式会社川商,,06-6728-5725,,,
683908,株式会社川商,,06-6728-5725,,,
732328,株式会社川商,,06-6728-5725,,,
769091,株式会社川商,,0743-71-8026,,,
856070,株式会社川商,,06-6728-5725,,,
361271,株式会社一寸法師,,06-6921-0161,,,
395436,株式会社一寸法師,,06-6921-0161,,,
807208,株式会社桃吉,株式会社桃吉,078-928-7272,,,
361350,株式会社有隣会,,059-331-9001,,,
395376,株式会社有隣会,,059-331-9001,,,
589984,株式会社有隣会,,059-331-9001,,,
732408,株式会社有隣会,,059-331-9001,,,
1009009,株式会社有隣会,株式会社有隣会,059-331-9001,,,
361746,株式会社あいうえお会,,084-961-4439,,,
586473,有限会社めぐみ,,082-532-6800,,,
596411,有限会社めぐみ,,0894-29-7150,,,
361755,有限会社幸生,,086-942-8636,,,
405198,有限会社幸生,,086-942-8636,,,
446355,有限会社幸生,,086-942-8636,,,
362069,有限会社　はなまる,,06-6829-7575,,,
362073,株式会社ありがとう,,06-6115-5123,,,
686165,株式会社ありがとう,,06-6115-5123,,,
362089,株式会社　ﾒﾃﾞｨｶﾙ・ｷﾞｱ・ｴｸｳｨﾌﾟﾒﾝﾄ,,0736-66-4324,,,
671596,株式会社みのり,,048-813-4700,,,
726313,株式会社みのり,,048-714-5075,,,
362102,株式会社　福丸,,0742-71-0072,,,
362105,エンジェルハート株式会社,,0742-55-7766,,,
802099,株式会社クカメディカル,株式会社クカメディカルパルムドール学園前,0742-41-3652,,,
803795,株式会社クカメディカル,,742485511,,,
362130,有限会社てんとう虫,,086-201-5122,,,
481024,有限会社てんとう虫,,086-201-5122,,,
673686,エールシステムズ株式会社,,050-8891-0665,,,
362155,ＩＲＦ合同会社,,0798-55-8329,,,
362156,SKライフ合同会社,,0798-21-0515,,,
362160,合同会社リリーフ,,67-713-1641,,,
362165,神戸電鉄株式会社,,078-596-1650,,,
364344,社会福祉法人報恩感謝会,,078-786-1865,,,
362177,社会福祉法人やながせ福祉会,,079-273-1311,,,
503298,社会福祉法人やながせ福祉会,,奈良市左京3丁目18-20,,,
598893,社会福祉法人やながせ福祉会,,079-236-7760,,,
680699,社会福祉法人やながせ福祉会,,079-272-5524,,,
806811,株式会社ライフ・テクノサービス,憩いの里伊賀ケアホーム,059-226-8219,,,
362326,株式会社エイトジャパン,,084-982-8956,,,
362329,株式会社広島厚生会,,082-286-6125,,,
577802,株式会社広島厚生会,,082-581-8882,,,
698003,株式会社広島厚生会,,082-286-6125,,,
768517,株式会社美カインド,,0744-47-3495,,,
817556,株式会社　あしたの木,株式会社あしたの木,0859-21-4165,,,
362400,社会福祉法人享佑会,,072-367-2111,,,
426787,社会福祉法人享佑会,,072-367-2111,,,
512736,社会福祉法人享佑会,,072-367-2111,,,
579398,社会福祉法人享佑会,,072-360-0222,,,
573147,株式会社カメリヤ･プランニング,,072-452-2600,,,
583872,株式会社カメリヤ･プランニング,,072-452-8692,,,
673848,株式会社カメリヤ･プランニング,,072-452-5533,,,
686412,株式会社カメリヤ･プランニング,,072-452-8692,,,
931207,株式会社カメリヤ･プランニング,,072-452-8692,,,
579461,株式会社オープル,,072-997-0105,,,
362406,営利法人株式会社TRUST,,072-278-5799,,,
672965,有限会社日本シルバーサービス,,072-830-3027,,,
362426,株式会社こころ,,06-6973-1205,,,
385718,株式会社こころ,,052-381-1836,,,
424327,株式会社こころ,,052-381-1836,,,
558466,株式会社こころ,,052-381-1836,,,
583981,株式会社こころ,,06-6973-1205,,,
590166,株式会社こころ,,06-6973-1205,,,
683907,株式会社こころ,,06-6973-1205,,,
362434,社会福祉法人美原の郷福祉会,,072-369-7224,,,
573132,株式会社CLAN,,06-6538-3311,,,
673767,株式会社CLAN,,06-6706-2200,,,
675968,株式会社CLAN,,06-4703-3509,,,
676002,株式会社CLAN,,072-290-7230,,,
362441,社会福祉法人　四天王寺福祉事業団,,06-6771-7971,,,
430347,社会福祉法人　四天王寺福祉事業団,,072-957-7511,,,
362444,社会福祉法人バオバブ福祉会,,072-332-0987,,,
816646,株式会社ATTECC,ほねつぎ介護デイサービス緑井,06-6718-6644,,,
428790,株式会社白寿会,,045-650-7300,,,
522534,株式会社白寿会,,045-650-7300,,,
584285,株式会社白寿会,,045-650-7300,,,
596608,株式会社白寿会,,045-392-8336,,,
597981,株式会社白寿会,,072-247-9810,,,
676023,株式会社白寿会,,072-838-9700,,,
686443,株式会社白寿会,,072-247-9810,,,
362463,株式会社　アック,,058-372-2002,,,
806930,株式会社ＵＲＡＫＵ,デイサービス遊楽苑市之倉,0572-68-2160,,,
362469,長良エンタープライズ株式会社,,058-210-3600,,,
588996,長良エンタープライズ株式会社,,058-210-3600,,,
362478,合同会社レコルテ,,0577-57-7887,,,
362479,有限会社ジーバケアサービス,,0584-78-0111,,,
806709,株式会社アルト,株式会社アルトアルト介護センター飛香台,058-255-2220,,,
806988,社会福祉法人さくらゆき,社会福祉法人さくらゆき,058-240-0390,,,
559384,株式会社キート,,052-238-1222,,,
782857,株式会社キート,株式会社キートナーシングホームらもーれ天白アネッ...,052-846-3630,,,
362724,株式会社ナゴノケアサービス,,052-938-3701,,,
362728,株式会社ピース,,052-871-6611,,,
593916,株式会社ピース,,052-871-6611,,,
362752,愛恩株式会社,,052-887-6296,,,
559866,愛恩株式会社,,052-734-3320,,,
362760,有限会社成平,,0565-88-8450,,,
555191,有限会社成平,,0565-88-8450,,,
783059,有限会社成平,有料老人ホームサントピア豊田みたち,0565-88-8450,,,
563120,社会福祉法人　永寿福祉会,,06-6760-0707,,,
567430,社会福祉法人　永寿福祉会,,06-6760-0710,,,
362918,キョウユウサービス株式会社,,059-358-9059,,,
754539,株式会社いでしたケアサービス,株式会社いでしたケアサービス,082-545-3590,,,
388378,社会福祉法人西中国キリスト教社会事業団,,0829-36-2552,,,
408210,社会福祉法人西中国キリスト教社会事業団,,0829-36-2552,,,
412326,社会福祉法人西中国キリスト教社会事業団,,0829-36-2552,,,
709937,社会福祉法人西中国キリスト教社会事業団,,0829-38-0011,,,
394137,株式会社QOLサービス,,011-598-9570,,,
417857,株式会社QOLサービス,,011-598-9570,,,
363082,社会福祉法人聖恵会,,0846-26-1002,,,
806966,社会医療法人蘇西厚生会,社会医療法人蘇西厚生会松波総合病院介護老人保健...,058-388-0111,,,
363179,社会福祉法人　輪音,,0565-33-8600,,,
363182,社会福祉法人千 種 福 祉 会,,052-711-1236,,,
363194,株式会社OFFICE元気,,0743-23-1515,,,
363200,なら山産業株式会社,,0742-30-2892,,,
363319,株式会社コラボケア,,0848-55-1480,,,
584103,株式会社コラボケア,,0848-55-1480,,,
873547,株式会社コラボケア,,0848-55-1480,,,
388730,株式会社志穏,,085-528-7417,,,
405076,株式会社志穏,,085-528-7417,,,
446888,株式会社志穏,,085-528-7417,,,
674853,社会福祉法人美川福祉会,,0827-76-5008,,,
419166,社会福祉法人さわやか会,,083-241-1500,,,
583850,社会福祉法人さわやか会,,083-241-1500,,,
674828,社会福祉法人華世会,,0835-27-1133,,,
363374,株式会社ArikA,,055-939-5753,,,
548542,株式会社ArikA,,055-939-5753,,,
363376,合同会社みんなおいで,,053-476-4486,,,
594579,社会福祉法人誠和会,,092-822-0571,,,
594671,社会福祉法人誠和会,,092-874-7171,,,
691484,社会福祉法人誠和会,,092-822-1500,,,
363386,Ｙ＆Ｃ株式会社,,077-596-3656,,,
363400,有限会社ムラセ薬局,,077-566-7866,,,
947719,株式会社南風,,0274-25-881,,,
363420,株式会社真なび,,0774-34-0481,,,
575510,株式会社あっぷる,,079-288-8999,,,
363736,静鉄ホームズ株式会社,,054-627-9093,,,
895496,静鉄ホームズ株式会社,,054-627-9093,,,
895897,静鉄ホームズ株式会社,,054-627-9093,,,
896053,静鉄ホームズ株式会社,,054-627-9093,,,
896209,静鉄ホームズ株式会社,,054-627-9093,,,
896365,静鉄ホームズ株式会社,,054-627-9093,,,
896521,静鉄ホームズ株式会社,,054-627-9093,,,
1008886,静鉄ホームズ株式会社,静鉄ホームズ株式会社,054-627-9093,,,
363738,丸岸本舗株式会社,,0547-37-2826,,,
674868,社会福祉法人慈光福祉会,,0820-72-2880,,,
571164,社会福祉法人めやす箱,,086-441-2030,,,
571169,社会福祉法人めやす箱,,086-441-1911,,,
571180,社会福祉法人めやす箱,,086-486-3328,,,
807185,社会福祉法人円融会,社会福祉法人円融会,0790-22-8500,,,
575564,株式会社あらたか,,0798-22-9697,,,
588849,株式会社あらたか,,0797-71-9698,,,
673891,株式会社あらたか,,0798-61-9696,,,
680726,株式会社あらたか,,0798-33-9696,,,
363771,社会福祉法人明日香楽園,,0744-54-4187,,,
688483,社会福祉法人明日香楽園,,0744-54-4187,,,
363774,株式会社サルピス,,086-270-1117,,,
566130,株式会社サルピス,,086-270-1117,,,
850216,株式会社サルピス,,086-270-1117,,,
363787,有限会社　福祉のエール,,0823-76-6380,,,
363789,ワンズクリエイト株式会社,,0856-32-3299,,,
363791,社会医療法人里仁会,,0848-63-5501,,,
405067,社会医療法人里仁会,,0848-63-5501,,,
446897,社会医療法人里仁会,,0848-63-5501,,,
586435,社会医療法人里仁会,,0848-62-4411,,,
806878,株式会社　有隣会,三重県四日市市生桑町のデイサービス,059-331-8823,,,
363798,株式会社みどりの森,,0598-60-0507,,,
571212,株式会社みどりの森,,0598-67-0789,,,
828751,株式会社みどりの森,,0598-60-0507,,,
829239,株式会社みどりの森,,0598-60-0507,,,
829929,株式会社みどりの森,,0598-60-0507,,,
363805,社会福祉法人一仁会,,0833-91-5550,,,
369156,社会福祉法人一仁会,,0833-91-5550,,,
569362,社会福祉法人弥栄福祉会,,072-452-7030,,,
807051,社会福祉法人敬寿記念会,特別養護老人ホームふれあいの郷「もくせい」,0795-87-1170,,,
598035,社会福祉法人正久福祉会,,0790-74-1622,,,
807176,社会福祉法人正久福祉会,特別養護老人ホームまどか園宝塚キャンパス,050-3612-8299,,,
981290,株式会社ウォーク,,0246-75-2670,,,
363954,社会福祉法人南紀白浜福祉会,,0739-45-2800,,,
386828,社会福祉法人南紀白浜福祉会,,0739-45-8120,,,
408078,社会福祉法人南紀白浜福祉会,,0739-45-2800,,,
673673,株式会社ナオビッグ,,06-4861-8686,,,
673813,株式会社ナオビッグ,,06-6322-7788,,,
494101,社会福祉法人エージングライフ福祉会,,06-6464-9038,,,
364057,京都Y＆I株式会社,,0774-64-7080,,,
364202,株式会社　日健マネジメント,,06-6532-3646,,,
364347,株式会社　日健マネジメント,,06-6535-5501,,,
512771,株式会社　日健マネジメント,,072-928-1661,,,
564988,株式会社　日健マネジメント,,072-967-7577,,,
569925,株式会社　日健マネジメント,,06-4259-0100,,,
576629,株式会社　日健マネジメント,,06-6535-5501,,,
694525,株式会社　日健マネジメント,,066-532-3646,,,
364203,株式会社ポプラコーポレーション,,06-4867-4966,,,
364212,株式会社BISCUSS,,072-447-9252,,,
673689,株式会社BISCUSS,,072-493-3267,,,
598033,社会福祉法人　丸,,078-754-5951,,,
674815,社会福祉法人　丸,,078-754-8522,,,
807241,社会福祉法人　丸,特別養護老人ホームオービーホーム,078-706-9488,,,
364233,株式会社助さん,,0836-43-7502,,,
584176,株式会社助さん,,0836-43-7502,,,
807194,社会福祉法人二人同心会,特別養護老人ホームセ・ラ・ヴィ,078-811-2344,,,
364268,株式会社BRANDNEW,,06-6585-6855,,,
680457,社会医療法人榮昌会,,078-671-2516,,,
675805,株式会社アニスト,,072-244-1230,,,
675992,株式会社アニスト,,072-338-8820,,,
364350,株式会社和通,,073-474-4210,,,
583979,株式会社和通,,073-474-4210,,,
364351,株式会社ヒルズライフ,,0568-22-5101,,,
364354,合同会社トライスター,,052-768-6833,,,
364357,LAGOM合同会社,,052-718-4249,,,
555179,社会福祉法人コスモス福祉会,,0586-73-0748,,,
685186,社会福祉法人コスモス福祉会,,0586-75-4680,,,
364371,株式会社Sun Life,,0561-78-5806,,,
364372,株式会社　サンゲール,,052-766-3094,,,
364376,株式会社C&C,,078−861-6091,,,
364380,株式会社リセルフ,,0798-31-7520,,,
566065,株式会社リセルフ,,0798-31-7520,,,
584184,株式会社リセルフ,,0798-31-7520,,,
807267,株式会社リセルフ,株式会社リセルフ,0798-31-7520,,,
807212,株式会社アバンサール,フィジオ・デイサービス雅の里,078-939-2097,,,
364390,ミドリライフサービス株式会社,,0798-38-5778,,,
930516,ミドリライフサービス株式会社,,0798-38-5778,,,
672914,株式会社リライフ,,049-257-5115,,,
598794,社会福祉法人　兼誠福祉会,,:0798-32-0600,,,
364409,株式会社クローバーK&K,,072-487-9680,,,
455677,社会福祉法人IGL学園福祉会,,082-830-3355,,,
573359,社会福祉法人IGL学園福祉会,,082-830-3355,,,
364439,株式会社サフィール,,052-879-5503,,,
674797,株式会社創心會,,086-460-1122,,,
512747,社会福祉法人サポートハウス,,0725-32-8330,,,
554283,社会福祉法人サポートハウス,,0725-32-8330,,,
680059,社会福祉法人サポートハウス,,0725-33-6001,,,
680416,近鉄スマイルライフ株式会社,,06-6732-7101,,,
768528,近鉄スマイルライフ株式会社,,0742-53-3525,,,
802052,近鉄スマイルライフ株式会社,近鉄スマイルあやめ池トレ&リハ,0742-53-3520,,,
512767,芭食サービス株式会社,,072-827-1400,,,
489444,株式会社ネクストケア,,086-429-2656,,,
678236,株式会社ネクストケア,,086-429-2656,,,
816633,株式会社ネクストケア,デイサービスネクストケア,086-429-2656,,,
364613,株式会社　フォーユー,,082-507-1544,,,
685030,株式会社　フォーユー,,054-255-1832,,,
598900,株式会社ロジケア,,06-6438-2777,,,
678228,株式会社ロジケア,,0797-35-7114,,,
680455,株式会社ロジケア,,0797-35-7113,,,
578604,社会福祉法人元気の会,,0833-47-1717,,,
801794,社会福祉法人元気の会,有料老人ホームほがらか,0833-47-1717,,,
364730,株式会社L.S.I.,,082-247-4888,,,
365096,株式会社イーグル,,0572-26-8211,,,
425979,株式会社サンライズ,,017-658-1551,,,
529603,株式会社サンライズ,,0282-82-0077,,,
583474,株式会社サンライズ,,0282-82-0077,,,
590592,株式会社サンライズ,,0282-82-0077,,,
691664,株式会社サンライズ,,0176-58-1551,,,
807577,株式会社サンライズ,株式会社サンライズサンライズ安心就労センター,017-658-1551,,,
365101,合同会社日愛,,075-644-7449,,,
514280,社会福祉法人光仁会,,026-296-7383,,,
515870,社会福祉法人幸生福祉会,,01655-6-7285,,,
591035,社会福祉法人　かぶと会,,0865-67-7100,,,
365337,社会福祉法人　山陽福祉会,,0836-76-3443,,,
673868,社会福祉法人秀幸福祉会,,072-631-5151,,,
366444,ジェイグレード合同会社,,06-4256-3551,,,
366451,株式会社R and T カンパニー,,0562-36-0028,,,
549111,株式会社R and T カンパニー,,0562-36-0028,,,
685185,株式会社R and T カンパニー,,0562-36-0028,,,
807261,株式会社シンクスケアサービス,株式会社シンクスケアサービスデイサービスセンタ...,06-4960-7748,,,
366468,株式会社百馬,,080-4136-6812,,,
593926,株式会社百馬,,0586-85-5674,,,
366469,合同会社広島京橋開発企業体,,082-263-0770,,,
386560,社会福祉法人端山園,,075-744-0314,,,
432053,社会福祉法人端山園,,075-573-7215,,,
366474,合同会社にこにこ,,082-276-1202,,,
425216,社会福祉法人芸南福祉会,,0829-86-1536,,,
747123,社会福祉法人芸南福祉会,社会福祉法人芸南福祉会湯来保養園デイサービスセンター,0829-86-2715,,,
747139,社会福祉法人芸南福祉会,社会福祉法人芸南福祉会,0829-86-2715,,,
366476,社会福祉法人すみれ佑和会,,084-951-366,,,
390742,社会福祉法人すみれ佑和会,,078-691-8008,,,
408107,社会福祉法人すみれ佑和会,,084-951-366,,,
507635,社会福祉法人すみれ佑和会,,084-951-366,,,
873389,社会福祉法人すみれ佑和会,,084-951-366,,,
366491,株式会社ライフケア・デザイン,,06-6322-7018,,,
696406,社会福祉法人寿恵会,,086-253-2500,,,
389494,株式会社ザグザグ,,080-2928-6233,,,
411954,株式会社ザグザグ,,080-2928-6233,,,
447009,株式会社ザグザグ,,080-2928-6233,,,
577869,株式会社ザグザグ,,080-3228-1171,,,
590976,株式会社ザグザグ,,086-460-1922,,,
674759,株式会社ザグザグ,,086-226-7622,,,
366697,株式会社エタンセル,,06-6222-0022,,,
369440,株式会社エタンセル,,03-3883-7955,,,
366705,株式会社　イーグル,,0572-25-1565,,,
366710,株式会社康生会,,0771-25-2948,,,
589849,株式会社kotrio,,0120-345-106,,,
806858,株式会社スマイルライフサポート,株式会社スマイルライフサポートなごみの家,0595-26–4165,,,
720582,社会福祉法人鼎会,,741-0061,,,
366856,大平有限会社,,0820-23-3000,,,
566071,大平有限会社,,0820-23-3000,,,
575627,大平有限会社,,0820-25-0002,,,
590596,大平有限会社,,0820-23-3000,,,
688655,大平有限会社,,0820-22-0311,,,
373246,有限会社ライクファミリー,,077-571-0520,,,
803052,有限会社ライクファミリー,,0749-52-5665,,,
546723,社会福祉法人駿河会,,054-270-1804,,,
366872,株式会社アクタガワホールディングス 本社,,054-204-1388,,,
685025,有限会社田中屋産業,,053-427-1010,,,
817500,株式会社兵庫福祉保険サービス,グループホーム松風の郷,078-739-6255,,,
583895,株式会社nomane,,078-854-9777,,,
680453,株式会社ハミングライフサポート,,078-302-5511,,,
807268,株式会社ハミングライフサポート,株式会社ハミングライフサポートめぐみデイサービ...,078-322-5511,,,
680704,有限会社舩瀬和久工務店,,078-987-6010,,,
807235,社会福祉法人神戸千ヶ峰会,花みさき,078-682-8731,,,
366920,株式会社ゆうの縁,,078-784-4126,,,
583902,株式会社ゆうの縁,,078-742-7761,,,
590695,株式会社ゆうの縁,,078-784-4126,,,
682172,株式会社ゆうの縁,,078-784-4126,,,
856196,株式会社ゆうの縁,,078-784-4126,,,
370129,社会福祉法人慶明会,,078-924-0300,,,
720526,社会福祉法人慶明会,,078-924-0300,,,
366926,株式会社　Ｐｒｉｎｃｅｓｓ　Ｒｏｓｅ,,078-806-8091,,,
366937,合同会社　あい愛ケア,,072-731-3636,,,
676005,インテリジェントヘルスケア株式会社,,072-257-1710,,,
366944,株式会社Ｓｍｉｌｅ,,079-236-9007,,,
575552,社会福祉法人　西谷会,,0797-91-1234,,,
807083,社会福祉法人　西谷会,社会福祉法人西谷会,0797-91-1660,,,
843303,社会福祉法人　西谷会,,0797-91-1234,,,
563098,株式会社　はるす,,072-286-4577,,,
563151,株式会社　はるす,,06-6789-1188,,,
366954,社会福祉法人きょうどう福祉会,,086-444-7200,,,
802070,株式会社つなぐ,エミフル王寺,050-8881-6330,,,
567884,社会福祉法人淳邦会,,086-450-3911,,,
696439,社会福祉法人淳邦会,,086-450-3911,,,
367019,丸綱青果株式会社,,086-238-2130,,,
586304,丸綱青果株式会社,,086-265-8585,,,
928564,株式会社あかり,,054-667-1333,,,
367033,株式会社レナール,,0836-37-6512,,,
367034,合同会社あい,,0836-35-2356,,,
816814,bethelight株式会社,Bethelight株式会社デイサービスセ...,082-264-5488,,,
423679,社会福祉法人燈心会,,082-237-8811,,,
586409,社会福祉法人燈心会,,082-237-8811,,,
367055,有限会社もものは,,079-260-7017,,,
367225,株式会社ロックオン,,052-680-9984,,,
493333,株式会社ロックオン,,052-680-9984,,,
506989,株式会社ロックオン,,052-680-9984,,,
367378,株式会社オオツカ,,052-791-1903,,,
367382,株式会社1983,,06-6955-7080,,,
367394,株式会社　マザーズプラス,,0568-68-6824,,,
782849,社会福祉法人　長福会,社会福祉法人長福会特別養護老人ホームデイパーク...,0562-43-7885,,,
677395,株式会社笑和,,06-6991-6565,,,
367480,合同会社HIEN,,077-536-5148,,,
