id,company,store,tel,address
842830,社会福祉法人薫風会特別養護老人ホームエバーグリ...,,0572-21-5135,岐阜県多治見市小名田町西ヶ洞1-325
400619,社会福祉法人薫風会特別養護老人ホームみどり荘,,086-444-6521,岡山県倉敷市神田2丁目3−5
768969,社会福祉法人薫風会特別養護老人ホームみどり荘,,086-444-6521,岡山県倉敷市神田2丁目3−5
400503,社会福祉法人薫風会特別養護老人ホーム風の家,,093-695-7000,福岡県北九州市八幡西区本城3378-1
830038,社会福祉法人藤の会 地域密着型特別養護老人ホーム,,0574-48-8686,岐阜県可児市矢戸67番
830399,社会福祉法人藤の会 地域密着型特別養護老人ホーム・ショートあおぞら,,0574-48-8686,岐阜県可児市矢戸67番
830405,社会福祉法人藤の会 居宅介護支援事業所いきいきプランセンター,,0578-48-8686,岐阜県可児市矢戸67番
77482,社会福祉法人藤の会小規模特別養護老人ホームフラワーコート,,0574-66-3366,岐阜県可児市下恵土5607番地
502074,社会福祉法人藤の会特別養護老人ホームあおぞら,,0574-48-8686,岐阜県可児市矢戸67番地
799913,社会福祉法人藤寿会 特別養護老人ホーム白銀荘,,088-864-1010,高知県南国市大埇乙1072番地1
801166,社会福祉法人藤寿会　特別養護老人ホーム白銀荘,,088-864-1010,高知県南国市大埇乙1072-1
783135,社会福祉法人藤島会 特別養護老人ホーム藤島園,社会福祉法人藤島会特別養護老人ホーム藤島園,0776-52-1166,福井県福井市高木中央3丁目1701
768208,社会福祉法人藤島会 第2藤島園そよかぜホーム,,0776-55-1313,福井県福井市河合勝見町4号24-1
768278,社会福祉法人藤島会 藤島園ケアマネジメントセンター,,07776-52-1166,福井県福井市高木中央3丁目1701番地
400514,社会福祉法人蘇南会特別養護老人ホーム矢部大矢荘,,0967-75-0333,熊本県上益城郡山都町北中島2684-2
418184,社会福祉法人蘭越厚生事業団特別養護老人ホーム一灯園,,0136-57-5497,北海道磯谷郡蘭越町字大谷272番地
857491,社会福祉法人虹の会　特別養護老人ホームあまの里,,066-495-4750,兵庫県尼崎市下坂部３丁目２番４０号
741472,社会福祉法人虹の会 特別養護老人ホーム泉陵虹の苑,,022-373-6636,宮城県仙台市泉区虹の丘1丁目10−6
741482,社会福祉法人虹の会 特別養護老人ホーム泉陵虹の苑,,022-373-6636,宮城県仙台市泉区虹の丘1丁目10−6
857474,社会福祉法人虹の会　特別養護老人ホーム立花あまの里,,066-495-4708,兵庫県尼崎市下坂部3丁目2-40
895683,社会福祉法人行和会 社会福祉法人行和会特別養護老人ホーム葵の里,,053-420-2220,静岡県浜松市中央区葵西6-10-62
395004,社会福祉法人行雲地域密着型特別養護老人ホームときわ燕,,0256-61-7010,新潟県燕市上児木390番地
125511,社会福祉法人行雲特別養護老人ホームときわ燕,,0256-61-7010,新潟県燕市上児木390番地
755325,社会福祉法人行雲特別養護老人ホームときわ燕,,0256-61-7010,新潟県燕市上児木390番地
842826,社会福祉法人行雲特別養護老人ホームときわ燕,,0256-61-7010,新潟県燕市上児木390番地
800803,社会福祉法人西土佐福祉会　特別養護老人ホームかわせみ,,0880-52-2223,高知県四万十市西土佐用井１１１０番地１
136569,社会福祉法人西山刈羽福祉会特別養護老人ホームにしかりの里,,0257-48-3600,新潟県柏崎市西山町長嶺1726-1
804015,社会福祉法人西山福祉会　特別養護老人ホーム西山寮,,075-332-2030,京都府京都市西京区大原野石作町256‐1
90259,社会福祉法人西山福祉会西山寮介護支援センター,,075-333-7000,京都府京都市西京区大原野石作町256-1
887166,社会福祉法人西春日井福祉会 特別養護老人ホーム五条の里,,0568-21-5511,愛知県名古屋市鍜治ヶ一色鍜治前10番地
357515,社会福祉法人親和会 特別養護老人ホーム美和の里,,0575-35-2582,岐阜県美濃市極楽寺213-1
782019,社会福祉法人親和会 第二親和園デイサービスセンター,第二親和園デイサービスセンター,073-474-0552,和歌山県和歌山市杭ノ瀬462-2
830216,社会福祉法人親和会 美和の里デイサービスセンター,,0575-35-2582,岐阜県美濃市極楽寺213-1
395392,社会福祉法人親和会特別養護老人ホームみたほら苑,,058-237-1200,岐阜県 岐阜市三田洞東4-9-1
453386,社会福祉法人親和会特別養護老人ホームみたほら苑,,058-237-1200,岐阜県 岐阜市三田洞東4-9-1
589010,社会福祉法人親和会特別養護老人ホームみたほら苑,,058-237-1200,岐阜県 岐阜市三田洞東4-9-1
829574,社会福祉法人親和会特別養護老人ホームみたほら苑,,058-237-1200,岐阜県 岐阜市三田洞東4-9-1
504744,社会福祉法人親愛会特別養護老人ホーム親愛の丘,,047-712-1200,千葉県松戸市和名ヶ谷1258-1
886431,社会福祉法人觀寿々会 特別養護老人ホームヴェルバレー,,0566-36-1302,愛知県刈谷市井ヶ谷町石根1番地558
894786,社会福祉法人觀寿々会 特別養護老人ホーム洲原ほーむ,,0566-36-8133,愛知県刈谷市井ヶ谷町西石根1番地10
512231,社会福祉法人觀寿々会特別養護老人ホームヴェルバレー,,0566-36-1302,愛知県刈谷市井ヶ谷町石根1番地558
771803,社会福祉法人角田福祉会有料老人ホームきたかた,,0982-28-5064,宮崎県延岡市北方町角田丑1369-90
725349,社会福祉法人詫間福祉会 地域密着型特別養護老人ホームおおはま荘,,0875-57-2230,香川県三豊市詫間町大浜甲1841番地2
143994,社会福祉法人誠々会　特別養護老人ホーム甘露苑,,046-246-0158,神奈川県厚木市山際1350-1
504791,社会福祉法人誠友会特別養護老人ホーム栄白翠園,,0476-95-8941,千葉県印旛郡栄町酒直１３３５
747444,社会福祉法人誠友会特別養護老人ホーム栄白翠園,,0476-95-8941,千葉県印旛郡栄町酒直１３３５
356612,社会福祉法人誠心会 特別養護老人ホームベイコート清水,,054-337-2255,静岡県静岡市清水区折戸 487番地の5
759893,社会福祉法人誠心会 特別養護老人ホーム喜寿苑,,076-466-3773,富山県富山市婦中町塚原122
770454,社会福祉法人誠心会特別養護老人ホーム回生園,,092-573-2705,福岡県福岡市南区的場2丁目3番3号
117644,社会福祉法人誠心会西那須野西部地域包括支援センター,,0287-37-8183,栃木県那須塩原市上赤田２３８−６５８
418659,社会福祉法人誠慈会養護老人ホーム藤井ハイムやみぞ,,0247-57-5663,福島県東白川郡塙町大字伊香字中妻293
769183,社会福祉法人誠敬会　養護老人ホームぬくもり磯城,,0744-47-2860,奈良県磯城郡田原本町宮古741-1
135993,社会福祉法人誠敬会特別介護老人ホームぬくもり...,,0744-47-2860,奈良県磯城郡田原本町宮古741-1
135836,社会福祉法人誠正会特別養護老人ホームいちご,,0563-55-3915,愛知県西尾市市子町稲荷122番地
79140,社会福祉法人豊中ファミリー特別養護老人ホームアリス千里,,06-6155-0050,大阪府豊中市新千里北町 1-18-2
800496,社会福祉法人豊中福祉会　グループホームとよなか,,0875-56-6260,香川県三豊市豊中町笠田竹田697番地1
800342,社会福祉法人豊中福祉会 特別養護老人ホームとよなか荘,,0875-56-6300,香川県三豊市豊中町笠田竹田697-1
800742,社会福祉法人豊中福祉会　特別養護老人ホームとよなか荘,,0875-56-6300,香川県三豊市豊中町笠田竹田697-1
358124,社会福祉法人豊寿会　介護付有料老人ホーム共済苑,,083-925-0201,山口県山口市湯田温泉5-5-1
741823,社会福祉法人豊岡福祉会 軽費老人ホームケアハウス天王,,0284-71-1596,栃木県足利市福居町750-1
769694,社会福祉法人豊心会特別養護老人ホーム明翔苑,,0852-36-3010,島根県松江市西浜佐陀町１３９９−３４
758728,社会福祉法人豊明会 特別養護老人ホーム若藤園,,0228-32-5601,岩手県栗原市若柳武鎗藤貫沢85
886639,社会福祉法人豊田みのり福祉会 特別養護老人ホーム豊田わかばやし園,,0565-51-1288,愛知県豊田市若林西町北山76番地
94308,社会福祉法人貴和会アカデミックケアホーム太閤（仮称）,,(052)411-5550,愛知県名古屋市中村区日吉22番地の2
90649,社会福祉法人貴愛会特別養護老人ホームかきつばたの里,,052-876-8885,愛知県名古屋市緑区水広三丁目721番地
353928,社会福祉法人貴愛会特別養護老人ホームかきつばたの里,,052-876-8885,愛知県名古屋市緑区水広三丁目721番地
799965,社会福祉法人貴洋会　特別養護老人ホーム春潮苑,,088-686-2080,徳島県鳴門市撫養町立岩字五枚１４６
800186,社会福祉法人貴洋会　貴洋会デイサービスセンター,,088-686-2181,徳島県鳴門市撫養町立岩字五枚１４６番地
402779,社会福祉法人貴船会デイサービスセンター大観苑,,0977-67-8668,大分県別府市鉄輪東8組
522317,社会福祉法人賀集会特別養護老人ホーム賀集楽,,0596-20-1100,三重県伊勢市宇治浦田3丁目23-15
761006,社会福祉法人賀集会特別養護老人ホーム賀集楽,,0596-20-1100,三重県伊勢市宇治浦田3丁目23-15
79136,社会福祉法人起生会特別養護老人ホームほほえみの園,,072-751-9494,大阪府池田市建石町8-10
125164,社会福祉法人越後上越福祉会特別養護老人ホーム...,,025-595-1311,新潟県上越市安塚区安塚2209番地3
768273,社会福祉法人足羽福祉会 足羽利生苑居宅介護支援センター,,0776-43-9870,福井県福井市栂野町20－7
147680,社会福祉法人輝星会特別養護老人ホーム湖,,0463-84-6565,神奈川県秦野市渋沢駅
585063,社会福祉法人輝星会特別養護老人ホーム湖,,0463-84-6565,神奈川県秦野市渋沢駅
684145,社会福祉法人輝星会特別養護老人ホーム湖,,0463-84-6565,神奈川県秦野市渋沢駅
503957,社会福祉法人農協共済中伊豆リハビリテーションセンター,,0558-83-2111,静岡県伊豆市冷川1523-108
802727,社会福祉法人近江ちいろば会グループホームぼだいじ,,074-874-3900,滋賀県湖南市菩提寺327-4
136645,社会福祉法人近江和順会特別養護老人ホーム美松苑,,0748-72-4705,滋賀県湖南市針1325番地
741591,社会福祉法人追川会 特別養護老人ホームいちょうの里,,0228-22-7887,宮城県栗原市築館字下宮野館108番地
137962,社会福祉法人道友会有料老人ホーム根城の郷,,0178-51-8444,青森県八戸市西白山台6丁目9-14
532563,社会福祉法人道友会有料老人ホーム根城の郷,,0178-51-8444,青森県八戸市西白山台6丁目9-14
139007,社会福祉法人達真会特別養護老人ホーム多賀清流...,,0749-85-8383,滋賀県長浜市高月町柏原1055番地
895667,社会福祉法人遠州中央福祉会 デイサービスセンター袋井ふれあい荘,,0538-45-3003,静岡県袋井市久能1248-1
367422,社会福祉法人遠淡海会特別養護老人ホーム神久呂の園,,053-485-6320,静岡県浜松市西区神ケ谷町6611番地
502446,社会福祉法人遠淡海会特別養護老人ホーム神久呂の園,,053-485-6320,静岡県浜松市西区神ヶ谷町6611
118559,社会福祉法人邑元会 特別養護老人ホームあかつき,,048-574-8080,埼玉県深谷市藤野木117番地
742815,社会福祉法人邑友会 特別養護老人ホームやまつつじ,,0276-80-9000,群馬県邑楽郡邑楽町大字中野西ノ谷218番地の1
760971,社会福祉法人那須四季会 特別養護老人ホームさちの森,,0287-60-1331,栃木県那須塩原市野間453番地23
142149,社会福祉法人邦友会特別養護老人ホームおおたわら風花苑,,0287-20-2230,栃木県大田原市北金丸2600-10
91472,社会福祉法人邦寿会特別養護老人ホーム高殿苑,,06-695-8511,大阪府大阪市旭区高殿5丁目10−7
686109,社会福祉法人邦寿会特別養護老人ホーム高殿苑,,06-695-8511,大阪府大阪市旭区高殿5丁目10−7
931668,社会福祉法人邦寿会特別養護老人ホーム高殿苑,,06-695-8511,大阪府大阪市旭区高殿5丁目10−7
356113,社会福祉法人郁慈会 特別養護老人ホーム 郁慈苑,,0745-43-6074,奈良県北葛城郡上牧町大字上牧4244
358739,社会福祉法人郁慈会　特別養護老人ホーム郁徳苑,,0745-43-6083,奈良県北葛城郡上牧町大字上牧4244
358738,社会福祉法人郁慈会　特別養護老人ホーム郁愛苑,,0745-43-6092,奈良県北葛城郡上牧町大字上牧4244番地
358737,社会福祉法人郁慈会　特別養護老人ホーム郁楽苑,,0745-43-6246,奈良県北葛城郡上牧町大字上牧4244
358395,社会福祉法人郁青会　グループホームみつばちハウス,,086-422-0072,岡山県倉敷市中帯江114-7
358421,社会福祉法人郁青会　特別養護老人ホームサンバードナーシングホーム,,086-429-0018,岡山県倉敷市藤戸町藤戸1585-1
129044,社会福祉法人郡山福祉会地域密着型特別養護老人ホームうねめの里はるひめ,,024-953-3285,福島県郡山市片平町字妙見舘10-1
759198,社会福祉法人都賀の里　藤糸/グループホーム穏/ひばり野学園,,0282-92-0211,栃木県栃木市都賀町臼久保298-1
403673,社会福祉法人里仁会特別養護老人ホームさくら苑,,0267-82-8585,長野県佐久市下小田切50番地1
582686,社会福祉法人里仁会特別養護老人ホームさくら苑,,0267-82-8585,長野県佐久市下小田切50番地1
741483,社会福祉法人野田みどり会 特別養護老人ホーム鶴寿園,,0224-84-4853,宮城県柴田郡川崎町大字川内字芋ノ窪１６−３−２
767813,社会福祉法人金沢西福祉会 特別養護老人ホームやすはら苑,,076-240-6611,石川県金沢市下安原町東1458番地1
768059,社会福祉法人金沢西福祉会 特別養護老人ホームやすはら苑,,076-240-6611,石川県
799393,社会福祉法人金沢西福祉会 特別養護老人ホームやすはら苑,特別養護老人ホームやすはら苑,076-240-6611,石川県金沢市下安原町東1458-1
768048,社会福祉法人金沢西福祉会 特別養護老人ホーム第二やすはら苑,,076-240-6611,石川県金沢市下安原町東1458番地1
104845,社会福祉法人金沢西福祉会特別養護老人ホームやす...,,076-240-6611,石川県金沢市下安原町東1458-1
107159,社会福祉法人金沢西福祉会特別養護老人ホームやす...,,076-240-6611,石川県金沢市下安原町東1458-1
504788,社会福祉法人金谷温清会特別養護老人ホーム金谷の里,,0439-69-8400,千葉県富津市金谷1912番地2
522362,社会福祉法人鈴の音会軽費老人ホーム泰山荘,,0598-51-0500,三重県松阪市鎌田町２８４−１
124878,社会福祉法人鈴鹿聖十字会特別養護老人ホーム菰...,,059-394-2511,三重県三重郡菰野町大字宿野1433番地の74
830085,社会福祉法人錦江舎 特別養護老人ホーム夢眠かに,,0574-66-2301,岐阜県可児市今渡1619-137
84011,社会福祉法人錦江舎特別養護老人ホーム夢眠,,0574-45-1316,岐阜県加茂郡八百津町久田見4044-2
501971,社会福祉法人錦江舎特別養護老人ホーム夢眠,,0574-45-1316,岐阜県加茂郡八百津町久田見4044番2
847417,社会福祉法人長い坂の会  特別養護老人ホームやすらぎの家,,088-843-1251,高知県高知市針木北一丁目１４番３０号
800913,社会福祉法人長い坂の会　グループホームほのぼのの家,,088-840-4711,高知県高知市朝倉丙1633-17
847477,社会福祉法人長い坂の会　グループホームほのぼのの家,,088-840-4711,高知県高知市朝倉丙1633-17
800897,社会福祉法人長い坂の会　特別養護老人ホームやすらぎの家,,088-843-1251,高知県高知市針木北一丁目１４番３０号
759809,社会福祉法人長久福祉会 グループホームしゃくなげ,,0761-78-4103,石川県加賀市山中温泉滝町リ1番1
759835,社会福祉法人長久福祉会特別養護老人ホームサンライフたきの里,,0761-73-1153,石川県加賀市山中温泉滝町リ1番1
799434,社会福祉法人長久福祉会特別養護老人ホームサンライフたきの里,社会福祉法人長久福祉会特別養護老人ホームサンラ...,0761-78-0666,石川県加賀市山中温泉滝町リ1番1
741035,社会福祉法人長井弘徳会グループホームリバーヒル...,,0238-84-7575,山形県長井市寺泉3525-1
740701,社会福祉法人長井弘徳会グループホームリバーヒル長...,,0238-84-8550,山形県長井市寺泉3081-21
740675,社会福祉法人長井弘徳会グループホームリバーヒル長井あやとりくさぶえ,,0238-84-8550,山形県長井市寺泉3081-21
395014,社会福祉法人長井弘徳会地域密着型特別養護老人ホーム野の香,,0238-84-7575,山形県長井市寺泉3525-1
355473,社会福祉法人長命荘 フォレストデイセンター鹿ノ台,,0743-78-3360,奈良県生駒市鹿ノ台西 1丁目5-1
359052,社会福祉法人長命荘　特別養護老人ホームフォレストホーム,,0743-78-8116,奈良県生駒市北田原町2429-4
359055,社会福祉法人長命荘　軽費老人ホーム長命荘,,0743-78-1677,奈良県生駒市北田原町2429-4
804062,社会福祉法人長安会　特別養護老人ホーム桃花苑,,077-423-8839,京都府宇治市神明石塚39-62
83477,社会福祉法人長寿の森小規模特別養護老人ホームき...,,0598-45-7300,三重県松阪市飯高町宮本305
528782,社会福祉法人長寿の森特別養護老人ホーム阿見翔裕園,,029-840-2881,茨城県稲敷郡阿見町阿見5137
842809,社会福祉法人長寿の森特別養護老人ホーム阿見翔裕園,,029-840-2881,茨城県稲敷郡阿見町阿見5137
725397,社会福祉法人長寿の郷特別養護老人ホーム長寿苑,,0875-57-1101,香川県観音寺市木之郷町499－62
89969,社会福祉法人長寿会 グループホームみどり,,0566-48-7111,愛知県碧南市油渕町3-50
93977,社会福祉法人長寿会グループホームいずみ,,072-993-1250,大阪府八尾市泉町1-2
682190,社会福祉法人長寿会グループホームいずみ,,072-993-1250,大阪府八尾市泉町1-2
507975,社会福祉法人長寿会特別養護老人ホームシルバーピアみどり苑,,0566-48-7111,愛知県碧南市油渕町3丁目50番地
522265,社会福祉法人長寿会特別養護老人ホームなでしこ苑,,0598-22-1815,三重県松阪市川井町字中道53-4
725379,社会福祉法人長尾福祉会 ハーティヴィラ亀鶴デイサービスセンター,,0879-23-6134,香川県さぬき市さぬき市長尾西1602-1
800391,社会福祉法人長尾福祉会　特別養護老人ホームゆたか荘,,0879-23-6511,香川県さぬき市昭和562-4
846999,社会福祉法人長尾福祉会　特別養護老人ホームゆたか荘,,0879-23-6511,香川県さぬき市昭和562-4
847674,社会福祉法人長尾福祉会　特別養護老人ホームゆたか荘,,0879-23-6511,香川県さぬき市昭和562-4
932238,社会福祉法人長岡京せいしん会特別養護老人ホーム天神の社,,075-959-1230,京都府長岡京市天神２丁目３−１０
356155,社会福祉法人長岡寮湯の家 養護老人ホーム 長岡寮湯の家,,055-948-0722,静岡県伊豆の国市長岡1157-1
769174,社会福祉法人長生会　特別養護老人ホーム桃寿園,,0744-27-7260,奈良県橿原市北越智町345番地
124886,社会福祉法人長生会 特別養護老人ホーム豊仙苑,,0539-62-6158,静岡県磐田市敷地83-8
360595,社会福祉法人長生会 特別養護老人ホーム豊仙苑,,0539-62-6158,静岡県磐田市敷地83-8
135989,社会福祉法人長生会特別養護老人ホーム桃寿園,,0744-27-7260,奈良県橿原市北越智町３４５
875811,社会福祉法人長生会特別養護老人ホーム桃寿園,,0744-27-7260,奈良県橿原市北越智町３４５
504041,社会福祉法人長生会特別養護老人ホーム豊仙苑,,0539-62-6158,静岡県磐田市敷地83-8
931686,社会福祉法人長生福祉会 特別養護老人ホーム武庫之荘ホール,,06-6433-7091,兵庫県尼崎市武庫町4丁目4-20
857482,社会福祉法人長生福祉会介護付有料老人ホーム美波ホール,,078-755-1700,兵庫県神戸市垂水区塩屋町6丁目36-19
758513,社会福祉法人長老会 特別養護老人ホーム長老園,,0178-84-3131,青森県三戸郡南部町大字埖渡字東あかね5-125
830287,社会福祉法人長良川記念会 特別養護老人ホーム養生訓園,,058-297-2525,岐阜県岐阜市雄総柳町2丁目60番地
77871,社会福祉法人長良川記念会特別養護老人ホーム養...,,058-297-2525,岐阜県岐阜市雄総柳町2丁目60番地
501986,社会福祉法人長良川記念会特別養護老人ホーム養生訓園,,058-297-2525,岐阜県岐阜市雄総柳町2丁目60番地
742794,社会福祉法人長野会 特別養護老人ホーム菊地の園,,027-386-6700,群馬県高崎市菊地町434番地
857170,社会福祉法人関寿会　特別養護老人ホームはちぶせの里,,079-667-3107,兵庫県養父市尾崎1327番地
931433,社会福祉法人関寿会 特別養護老人ホームはちぶせの里,,079-667-31107,兵庫県養父市尾崎1327番地
130030,社会福祉法人関寿会グループホームはちぶせの里せきのみや,,079-667-3110,兵庫県養父市尾崎1319番地
127498,社会福祉法人関寿会グループホームはちぶせの里やぶ,,079-664-2717,兵庫県養父市十二所８１９
130032,社会福祉法人関寿会グループホームはちぶせの里やぶ,,079-667 3107,兵庫県養父市尾崎1327番地
426573,社会福祉法人関寿会グループホームはちぶせの里やぶ,,079-664-2717,兵庫県養父市十二所８１９
426574,社会福祉法人関寿会グループホームはちぶせの里やぶ,,079-667 3107,兵庫県養父市尾崎1327番地
448978,社会福祉法人関寿会グループホームはちぶせの里やぶ,,079-667 3107,兵庫県養父市尾崎1327番地
742570,社会福祉法人関耀会 特別養護老人ホームまごころの杜,,0296-28-8556,茨城県筑西市西方1667
931311,社会福祉法人関西福祉会　特別養護老人ホーム陵東館,,072-252-6000,大阪府堺市北区長曽根町１２１０番地の１
742136,社会福祉法人関記念栃の木会 特別養護老人ホームいしばし,,0285-51-0151,栃木県下野市下古山1174
402531,社会福祉法人関記念栃の木会しもつけ荘グループホームうらら,,0282-86-8600,栃木県下都賀郡壬生町大字北小林812
419067,社会福祉法人関記念栃の木会特別養護老人ホーム,,0285-51-0151,栃木県下野市上古山558-8
932057,社会福祉法人阪神共同福祉会　特別養護老人ホーム園田苑,,06-6493-3731,兵庫県尼崎市小中島1丁目1番18号
90602,社会福祉法人阿吽会 特別養護老人ホーム穂の国荘,,0533-93-7575,愛知県豊川市西原町松原10-16
92759,社会福祉法人阿吽会デイサービスセンター穂の国荘,,053-393-7575,愛知県豊川市西原町松葉10番地16
139534,社会福祉法人阿賀北総合福祉協会特別養護老人ホームはぐろの里,,0250-63-9871,新潟県阿賀野市畑江333番地
83994,社会福祉法人陶都会特別養護老人ホームドリーム陶都,,0572-57-5722,岐阜県土岐市下石町304-839
829585,社会福祉法人陶都会特別養護老人ホームドリーム陶都,,0572-57-5722,岐阜県土岐市下石町304-839
86109,社会福祉法人陶都会養護老人ホーム多容荘,,0572-27-6778,岐阜県多治見市旭ケ丘７丁目15-1
532560,社会福祉法人陶都会養護老人ホーム多容荘,,0572-27-6778,岐阜県多治見市旭ケ丘７丁目15-1
588963,社会福祉法人陶都会養護老人ホーム多容荘,,0572-27-6778,岐阜県多治見市旭ケ丘７丁目15-1
76945,社会福祉法人陽光会特別養護老人ホームひまわり苑,,059-383-3077,三重県 鈴鹿市須賀一丁目28-23
522350,社会福祉法人陽光会特別養護老人ホームひまわり苑,,059-383-3077,三重県鈴鹿市須賀一丁目28-23
141911,社会福祉法人陽康会特別養護老人ホーム あいおんの里羽鳥,,0299-56-3123,茨城県茨城県小美玉市羽刈653-7
529501,社会福祉法人陽康会特別養護老人ホームあいおんの里水戸,,029-291-3610,茨城県水戸市河和田町4422番地1
769843,社会福祉法人陽恵福祉会　特別養護老人ホーム陽溜の郷,,0852-38-8155,島根県松江市馬潟町81-1
769862,社会福祉法人陽恵福祉会 特別養護老人ホーム陽溜の郷,,0852-38-8155,島根県松江市馬潟町81-1
771997,社会福祉法人陽明会 デイサービスセンターたんぽぽ,,099-294-0233,鹿児島県鹿児島市下田町３５３番地
742124,社会福祉法人陽気会 特別養護老人ホーム天寿荘,,0285-48-5588,栃木県下野市薬師寺1131番地10
358358,社会福祉法人陽翔会 特別養護老人ホームいずみ,,053-416-1010,静岡県浜松市中区泉四丁目20-1
856421,社会福祉法人隆生福祉会　特別養護老人ホームゆめ...,,066-701-5820,大阪府大阪市東住吉区湯里1-3-22
857432,社会福祉法人雄岡山福祉会　幼老の郷グループホームおっこう山,,078-965-1445,兵庫県神戸市西区神出町五百蔵142-400
403631,社会福祉法人雪舟福祉会シルバーセンターセレーノ総社,,0866-96-0700,岡山県総社市久代5127
759584,社会福祉法人霞桜会 特別養護老人ホームもりの家,,029-830-4755,茨城県土浦市北荒川沖町8番1号
420167,社会福祉法人霧島会特別養護老人ホーム翔朋園,,0995-57-0100,鹿児島県霧島市霧島田口2737-36
77331,社会福祉法人青山福祉会特別養護老人ホームいがの里,,0595-45-8875,三重県 伊賀市三重県伊賀市愛田550
568176,社会福祉法人青山福祉会特別養護老人ホームいがの里,,0595-45-8875,三重県 伊賀市三重県伊賀市愛田550
76924,社会福祉法人青山里会コミュニティケアホーム三重西,,059-318-2812,三重県 四日市市三重７丁目１０９
263257,社会福祉法人青山里会デイサービスセンターおお...,,059-365-8114,三重県三重郡川越町高松１８４−１
395384,社会福祉法人青山里会デイサービスセンターおお...,,059-365-8114,三重県三重郡川越町高松１８４−１
512137,社会福祉法人青山里会びわじま介護センター地域密着型介護老人福祉施設,,052-528-4851,愛知県名古屋市西区枇杷島2-19-18
134401,社会福祉法人青山里会小山田グループホーム,,059-328-8027,三重県四日市市山田町5516-1　小山田グループホーム
517809,社会福祉法人青山里会小山田特別養護老人ホーム,,059-358-0255,三重県四日市市山田町5500-1
517858,社会福祉法人青山里会小山田特別養護老人ホームサテライト四郷,,059-322-3101,三重県四日市市西日野町字小溝野4008
758526,社会福祉法人青森社会福祉振興団 特別養護老人ホーム金谷みちのく荘・ショートステイ,,0175-23-0781,青森県むつ市金谷2丁目20-2
755845,社会福祉法人青葉福祉会 特別養護老人ホームアルテイル青葉,,022-214-0185,宮城県仙台市青葉区荒巻字三居沢1番地の16
93204,社会福祉法人青野ヶ原福祉会特別養護老人ホーム青...,,06-6926-2351,大阪府大阪市都島区都島中通3-14-20
354864,社会福祉法人青陽会 亀寿の森デイサービスセンター,,072-485-0678,大阪府泉南市新家3321-2
747020,社会福祉法人青陽会 特別養護老人ホーム青葉荘,特別養護老人ホーム青葉荘,088-645-1300,徳島県小松島市飯谷町上里42-1
799958,社会福祉法人青陽会 青葉荘デイサービスセンター,,088-645-0132,徳島県徳島市飯谷町上里５０－２
800048,社会福祉法人青陽会　青葉荘デイサービスセンター,,088-645-0132,徳島県徳島市飯谷町上里５０－２
799739,社会福祉法人青香福祉会 グループホーム藍香,,088-666-3811,徳島県徳島市川内町平石住吉183-1
799956,社会福祉法人青香福祉会 グループホーム藍香,,088-665-5511,徳島県徳島市川内町平石住吉183番地
755057,社会福祉法人青香福祉会 デイサービスセンター青香,デイサービスセンター青香,088-665-8080,徳島県徳島市川内町平石住吉183
800039,社会福祉法人青香福祉会　デイサービスセンター青香,,088-665-8080,徳島県徳島市川内町平石住吉183番地
800003,社会福祉法人青香福祉会　地域密着型特別養護老人ホーム陽香,,088-665-5511,徳島県徳島市川内町平石住吉１８３
800190,社会福祉法人青香福祉会　特別養護老人ホーム青香園,,088-665-5511,徳島県徳島市川内町平石住吉183番地
124912,社会福祉法人静岡和洋福祉会特別養護老人ホームな...,,054-286-2626,静岡県静岡市駿河区中島2580-1
130865,社会福祉法人静風会特別養護老人ホーム静風苑,,0584-81-5100,岐阜県大垣市林町七丁目６１８番地１
453358,社会福祉法人静風会特別養護老人ホーム静風苑,,0584-81-5100,岐阜県大垣市林町七丁目６１８番地１
500936,社会福祉法人静風会特別養護老人ホーム静風苑,,0584-81-5100,岐阜県大垣市林町７丁目６１８−１
829572,社会福祉法人静風会特別養護老人ホーム静風苑,,0584-81-5100,岐阜県大垣市林町七丁目６１８番地１
801148,社会福祉法人章仁会　介護老人保健施設リカバリーセンター章仁苑,,0824-66-2755,広島県三次市和知町字歳政１１８００番地２１
850295,社会福祉法人章仁会　社会福祉法人章仁会介護老人保健施設リカバリーセンター章仁苑,,0824-66-2755,広島県三次市和知町字歳政１１８００番地２１
759172,社会福祉法人順仁会 特別養護老人ホームふじやまの里,,0285-55-0980,栃木県河内郡上三川町上三川3950-1
382490,社会福祉法人順和会特別養護老人ホーム陽ノ丘荘,,0967-67-2500,熊本県阿蘇郡南阿蘇村大字河陽字水溜4463番地
771657,社会福祉法人順風会グループホーム西城園,,0964-26-4052,熊本県宇土市戸口町９０６
117548,社会福祉法人順風会特別養護老人ホーム ソンリッサきみさと,,073-480-5888,和歌山市つつじが丘5丁目3-2
263409,社会福祉法人順風会特別養護老人ホームソンリッサきみさと,,073-480-5888,和歌山県和歌山市つつじが丘5丁目3-2
412331,社会福祉法人風花会特別養護老人ホームかざはな園,,093-951-4165,福岡県北九州市小倉北区江南町2番20号
417911,社会福祉法人風花会特別養護老人ホームかざはな園,,093-951-4165,福岡県北九州市小倉北区江南町2番20号
140301,社会福祉法人風薫会しおはま在宅介護サービスセンター,,059-329-6201,三重県四日市市高砂町6-5
