id,company,store,first_name,last_name,first_kana,last_kana,tel,tel2,fax,mobile,industry,mail,url,people,postnumber,address,caption,remarks,status,created_at,updated_at,memo_5,title,other,url_2,inflow,business,price,number,history,area,target,start,choice,sfa_statu,contact_url,meeting,experience,extraction_count,send_count,worker_id,genre,forever,customers_code,requirement_title,price_title,experienc_title,refund_title,usp_title,other_receive_1_title,other_receive_2_title,other_receive_3_title,industry_code,company_name,payment_date,industry_mail,worker_update_count_day,worker_update_count_week,worker_update_count_month
803920,株式会社 ジャストライフ　訪問介護まごのて伏見,, ,,,,075-645-8210,,,,ニューアース（介護）, , https://just-life.info/,,,京都市伏見区竹田中島町220　ハイクオリティクイナブリッジ１F,,,hidden,2024-11-17 14:51:38 +0900,2025-02-11 11:31:15 +0900,,介護職・ヘルパー／訪問介護／経験不問／資格があればご応募OK!,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/d835f20610a9ef8be35b478dbe512469,,介護,,,,,,,,,https://just-life.info/contact/,,,,,466,訪問介護,,,,,,,,,,,35000,ニューアース株式会社,10日,nshiro5_14@yahoo.co.jp,,,
803922,社会福祉法人清和園　城南ホーム　訪問介護,, ,,,,075-622-6530,,,,ニューアース（介護）, , https://www.seiwaen.or.jp/shisetsu/jyonan.html,,,京都府京都市伏見区竹田中内畑町53,,,hidden,2024-11-17 14:51:38 +0900,2025-02-11 11:34:45 +0900,,訪問介護事業所／訪問介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/dde4a09ad68ba99beaeaff9eee7dbb6a?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=referral,,介護,,,,,,,,,"",,,,,466,訪問介護,,,,,,,,,,,35000,ニューアース株式会社,10日,nshiro5_14@yahoo.co.jp,,,
803932,株式会社歩　訪問介護まごのて御所北,, ,,,,075-744-1584,,,,ニューアース（介護）, , https://www.ayumi.care/,,,京都府京都市上京区上御霊竪町447-23,,,hidden,2024-11-17 14:51:38 +0900,2025-02-11 11:47:12 +0900,,介護職員／初任者研修／日勤・夜勤両方,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l6d6595c82ebf6fa77065de0dcd70cdb5&p=t%2BAK7k0GmMUr0ZRss/MBm%2BHSkQdtMUCpc4RF23jHTdcaIMO/pfvTvB3L2qD90Nqz6Qn%2BjKFehnARF%2BihkiZP0XeKhPL3PgQHnCVDCjM8/tLyjV%2BixJXfpQYlonktpHZdNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINvTfAbxA/aqYcfhV6E%2BwjDGQqFs36tMl82Pmk7gM1o2a1c4nUiLnykUxIU/%2BXiqRso7NPKvu1lLeG38Te7I7wXK5vVP4%2Ba45K%2Ba6XjZqb8rQ%2Bh9xUGaeQsr8BAQgxQ8Oz9ErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3H6eiLfZoJkjfRGy7MhkySTRBXmN%2B1nqBzbKfKFinT3QEdJz28DO2HuQ493MDstRC3UupJPLlhQo69ZR1op8YTYiGDyabQK6AR/Mw51SmQU/c%3D&ph=459c585549c7&phv=1,,介護,,,,,,,,,"",,,,,466,訪問介護,,,,,,,,,,,35000,ニューアース株式会社,10日,nshiro5_14@yahoo.co.jp,,,
803970,合同会社日和　介護サービスセンターひより,, ,,,,075-394-0164,,,,ニューアース（介護）, , https://www.nishikyo-med.or.jp/zaitaku/5744/,,,京都府京都市西京区下津林前泓町４０－３　ル・プルミエール桂２階,,,hidden,2024-11-17 14:51:38 +0900,2025-02-11 12:18:55 +0900,,介護職員／介護福祉士／日勤・夜勤両方,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l19b9c0a3fdfafb399974d6d36cde3ca8&p=t%2BAK7k0GmMUr0ZRss/MBmw%2B8pVNvO6uhnURLlCYGbDj2KTvR%2BdfEbNoNGacnKo6TnszWUQJeeTQa9mRRB20D0JEVQE%2BGYZxVRVvhnIgRJvv3OXUBV7FX%2B2QbUJzUvJ6oyPIO26/I9VtrdlETv8pGQpva26DgKc7dphM0D32D7W97S6gqy51nRefgDydxshdUyvDy0ULD0Gz/r6kXnA2He4hnsvDC/2l3HAccVaYsUxhg3aTiF1HoBqxBgJm5/w/yb5RPpaT0ZOYJjl5qKuOjqGVVFtmRLmEgaRpE7lnHhNPX6WF3cDdRD%2BiYlKfHmED37Z%2Bg8D1Rr2q1WDwluW48GKH148qrFhwf2W5gmuQVbHdP/t1tFTKHxdS6AVNsqrAq67Zr9u44/2DFct4Q5OOpTP/LAH8pm3LA4EfwP9B7vx3Gye3pBlZBvqv6e73hdn4wn9aIDg17fwj7UCJSfC6lBpUzUKU/gKwgBT0f0LI6DPsfoBOb0C9Tn%2Bv8rN/%2BCzUHsIYbcdiYZhbymflKP6TpCw%3D%3D&ph=b7b59577b860&phv=1,,介護,,,,,,,,,"",,,,,466,訪問介護,,,,,,,,,,,35000,ニューアース株式会社,10日,nshiro5_14@yahoo.co.jp,,,
807686,株式会社佐瀬トータルケアセンター,株式会社佐瀬トータルケアセンターアネシス・シャロ...,,,,,0297-21-1525,,,,モンキークルー（介護）,,https://care-net.biz/,,,茨城県守谷市百合ヶ丘1丁目2050－120,,,,2024-11-19 23:57:09 +0900,2024-11-19 23:57:09 +0900,,介護職員・ヘルパーデイサービス事業所実務者研修,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l109b72355ff729f4128aa1b6ebe8ed45&p=t%2BAK7k0GmMUr0ZRss/MBm4GLhEEVvyGGoOcmpFh%2BM%2BaAl2tw7Pw073CwSq3sfIUo%2BfSkYujpKpxj8lFsneLI8FoPY481e97d7b9JnApOSqM6j3qh9CeTEdrJsTfpF1lkyPIO26/I9VtrdlETv8pGQpva26DgKc7dphM0D32D7W97S6gqy51nRefgDydxshdUyvDy0ULD0Gz/r6kXnA2Hey%2BVBYW/w2V85hhnBaJxqT055fmr0aBAOVgOZd90248Yb5RPpaT0ZOYJjl5qKuOjqJ3vTT49yRuVgW2A6V9tCk0W5r8D7XFtI9B/lPtnHF/ULhuXer7C/%2BQb%2BcPfcWICD6TN4fKJhV4zrBG8GdULNl7FgBWuQxtQxCnl28RvEab1u5IWk75ghrSxmI0AwbzxSUs7MPxStG1dwlePnTAZiPbuauXBKy8pAIyfAIsY%2BEb8SAJSoPgot3X2xuz/ZAA5LRg1NlYGLe5CIcbpXdva3xkeXaGcJ0XEWqVpzj943oSb&ph=3361bc9b3a9e&phv=1,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
835630,社会医療法人中山会,,砂川　正勝,,,,028-622-1991,,,,フコックス（介護）,,,,320-0811,栃木県宇都宮市大通り1丁目3番16号,,,,2024-12-03 12:46:33 +0900,2024-12-03 12:46:33 +0900,,介護職／未経験可／週払い可／介護付き有料老人ホームでの介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/6690e0c8063353908d20baaee52d50f6,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
843567,株式会社絆　絆ケアサポート,,,,,,048-871-7177,,,,光誠会（介護）,,"",,,埼玉県上尾市柏座二丁目6番26号　下里第2ビル1階,,,hidden,2024-12-10 21:01:56 +0900,2024-12-12 21:53:12 +0900,,介護職員／初任者研修／日勤・夜勤両方,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l458195e56bc5e0cfa9c70706fbafc813&p=t%2BAK7k0GmMUr0ZRss/MBm2idkGHcs/TuhTbST8ZKM9Dx4JYyxtE9x8tu4fTvFmGbPkXDLlXgeaiaQLK5IErPlN7Eu5Hoo5Zzlpd2g5DQV2wrfwD0u0K5qrQj93OWUht7NvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINojlUqHkVUohKdFhiCz8lSbpPdlS8Cm0u/%2BU9UO4c6Ku1c4nUiLnykUxIU/%2BXiqRsrDLG4vHS40LJMfXovO%2BtaE/CLbJLisrd6YXnQQ9BrOy9PDZdYPBQrwF360%2B6I6%2B2yMyX%2BKXvp5Vd5Mh9n7YzRAQQYUeQT5TAXErZpSvL0dsEEAsbWZ4VYOPhq3wTqvZ2jcPt%2Bbx0pjKZsFH7NuFHnHFSs6oMXSi4EbfZd5ZUSTnyjLif4xMVU/vu8dUcL78HXhKTjw6LYIK8symAlwWmnj4GM/IP1Gk0tkFPYC%2BCoDbyXSzuEuhC06iul8iUTh6aA%3D%3D&ph=bd5b281a39e5&phv=1,,介護,,,,,,,,,"",,,,,400,訪問介護,,,,,,,,,,,29000,医療法人社団光誠会,10日,nishizawa@kouseikai-t.or.jp,,,
863793,株式会社縁満,ヘルパーサポート笑ん満,大垣 幸平,,,,0743-56-8010,,,,ジョイスリー（介護）,,https://nara.enman-care.com/,,,奈良県大和郡山市池沢町139-1番地 ダイワ第2マンション102号,,,hidden,2024-12-25 08:25:17 +0900,2025-01-04 21:16:29 +0900,,介護職員／実務者研修／日勤・夜勤両方,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=la0ec01cfc8d7fb356f53862ed83627c6&p=t%2BAK7k0GmMUr0ZRss/MBm2B8ASy3BHhsT4Uu/Gnl1kQgOb9JB0u56eKE/J3JjHANpZJ7yaJSDyxEX6DubTJlTAYG0AP8nj3uEmbPeSNblsAv9KBCVcMcrq/KHA1is1uhfoss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91yAMu1sU9R3cTjgA1OyV8Iec8UOZ918fvr81gB7cqpNgrFR7LZyyb3uXZ1GndGhyfvSSFEGgXBS%2BFBI02T6WKsH76nO9cKLwcDVv%2BJj0OB26sJjHqrF%2BlQp2q7ADxMdaeqdudhY9njUyJUVB%2BdFpDVQBQxswlI0BvJSkBoOlWzDdbBJCNcjQ%2BpDiDrRbA%2BMt6asPIrYUynS6NvjgU5KazmAGsy62U/cTzeHieQkdLW213ScrFrFy%2BFkztk46XGjOf4dJz28DO2HuQ493MDstRC3UupJPLlhQo69ZR1op8YTYiGDyabQK6AR/Mw51SmQU/c%3D&ph=fda211c3ddbf&phv=1,,介護,,,,,,,,,"",,,,,389,訪問介護,,,,,,,,,,,23000,ジョイスリー株式会社,10日,yamao.ysfm@hinode.or.jp,,,
865508,サクラケアラーやいた,, ,,,,0287-53-7000,,,,モンキークルー（介護）, , ,,,栃木県矢板市鹿島町１３番１４号,,,hidden,2025-01-02 05:01:20 +0900,2025-02-07 23:43:18 +0900,,社会保険完備の職場で介護職／ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/b7ae28a894e40360e9fe055801064225,,介護,,,,,,,,,"",,,,,464,訪問介護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
865551,医療法人社団弘徳会,, ,,,,0287-60-3636,,,,モンキークルー（介護）, , https://www.kotokukainasu.com/,,,栃木県那須塩原市橋本町８−５０,,,,2025-01-02 05:01:20 +0900,2025-02-08 21:14:28 +0900,,社会保険完備の職場で介護職／ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/ec8538c5fd1bdbbb8bc03476fe63ba52,,介護,,,,,,,,,"",,,,,362,訪問看護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
865710,株式会社ヤックスケアサービス　ヤックスヘルパーステーション龍ケ崎,, ,,,,0297-63-7745,,,,光誠会（介護）, ,https://care-yacs.co.jp/,,,茨城県龍ヶ崎市藤ヶ丘１－３－１,,,hidden,2025-01-02 05:50:03 +0900,2025-01-03 22:27:43 +0900,,サービス提供責任者・介護福祉士歓迎,正社員,https://xn--pckua2a7gp15o89zb.com/jb/24ec065d72eaf72561cc5f03ad509664,,介護,,,,,,,,,https://care-yacs.co.jp/contact/,,,,,400,訪問介護,,,,,,,,,,,29000,医療法人社団光誠会,10日,nishizawa@kouseikai-t.or.jp,,,
866272,アースサポート株式会社 アースサポート水戸,, ,,,,029-255-9300,,,,モンキークルー（介護）, ,https://www.earthsupport.co.jp/offices/mito,,,茨城県水戸市赤塚1丁目376番地の1,,,hidden,2025-01-02 05:54:33 +0900,2025-02-09 14:27:12 +0900,,ホームヘルパー・社会保険完備の職場で介護職／ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l3e42ef0a8d4188cc2080c1121c7d7a22&p=t%2BAK7k0GmMUr0ZRss/MBm/FuM1xtgIquhpWwUWTdjCf6DysFw8QYyIDOLvDmH/L5v47U3JvXTzi/3CnCIkzBfpDS%2ByDO3W9wshvNGpSN0zwmi6vQ4WLNDSK6fLL5cuqxyPIO26/I9VtrdlETv8pGQpva26DgKc7dphM0D32D7W97S6gqy51nRefgDydxshdUyvDy0ULD0Gz/r6kXnA2Hey%2BVBYW/w2V85hhnBaJxqT055fmr0aBAOVgOZd90248Yb5RPpaT0ZOYJjl5qKuOjqGVVFtmRLmEgaRpE7lnHhNOF6f9MVXRgJkzrT0u2v6OR7Z%2Bg8D1Rr2q1WDwluW48GNPvP4SriofN2gjZsOoMErZP/t1tFTKHxdS6AVNsqrAqfHFwiH270koGqj5taqNx96VXWDyrXRehnhAmVWRnUhCKmQ8ApK5lxu6xlDJbHA7vt76NaSBqrTX%2BYbYvOyxpCvovdxVovehZ1blSJr4gzdvKMuJ/jExVT%2B%2B7x1RwvvwdV8AojLOrm8qcEn6cw1KhudcFjxwqaxbKP6bCUM9Z/cwmQEaQPCxCP13X7LKPSLUA&ph=e8e38c819838&phv=1,,介護,,,,,,,,,"",,,,,464,訪問介護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
868557,株式会社やさしい手　やさしい手オペレーションセンター,, ,,,,0285-42-8146,,,,モンキークルー（介護）, ,https://search.yasashiite.com/detail/mystore334/,,,栃木県小山市駅南町2-17-2,,,hidden,2025-01-04 22:11:16 +0900,2025-02-11 23:56:15 +0900,,介護事務・未経験者歓迎します!電話対応中心にカスタマーサポート,正社員,https://xn--pckua2a7gp15o89zb.com/jb/a23ab7bb1bd421e10738dbb89390bafc,,介護,,,,,,,,,"",,,,,464,訪問介護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
869310,有限会社 エス・アイ・ティ　介護のアリス,, ,,,,029-824-4536,,,,モンキークルー（介護）, ,https://www.alice-sit.com/kaigo-alice.html,,,茨城県土浦市桜ヶ丘町14-34,,,hidden,2025-01-04 22:25:46 +0900,2025-02-09 15:55:32 +0900,,社会保険完備の職場で介護職／ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/535d7a90bf64f52ba991e765fa5f5fc4,,介護,,,,,,,,,https://www.alice-sit.com/corporation/inquily.html,,,,,464,訪問介護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
869330,セントケア茨城株式会社　セントケア石岡,, ,,,,0299-35-2815,,,,モンキークルー（介護）, , ,,,茨城県石岡市鹿の子1丁目14-12,,,hidden,2025-01-04 22:25:46 +0900,2025-02-09 16:14:58 +0900,,サービス提供責任者・介護福祉士歓迎,正社員,https://xn--pckua2a7gp15o89zb.com/jb/6d32ae1eeeeb12b114a9249e29a8b559,,介護,,,,,,,,,"",,,,,464,訪問介護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
869603,株式会社一蓮 へるぱーはうすしずく,, ,,,,027-333-4773,,,,モンキークルー（介護）, , ,,,群馬県高崎市緑町2-15-6　,,,hidden,2025-01-04 22:25:46 +0900,2025-02-12 23:18:04 +0900,,ケアスタッフ・社会保険完備の職場で介護職／ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l35d60071350cbda4ac950b49eb50024f&p=t%2BAK7k0GmMUr0ZRss/MBm/An54JfjRzHT8qGX8j3J%2BauyPzwvbd06FFdFH0Eu34QUtbtFk1r1my7aQCLpDkoxVoPY481e97d7b9JnApOSqNMJttOH7rSj%2B9jSAddwmrDNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINqbz%2BIpNX5WQE3Wjbo9WijUQZ1ywOgs5oWGcPr95554/1c4nUiLnykUxIU/%2BXiqRsrgOQ9VPYsZ5nDMM3tuI/zwr1uOfqIlsYIsqXAg4kTLeeg6VBpptrVcNeacRQU2JRjdvvWbQhb3KfUv/Mt7P2V9CWf9oGr9lr%2BsOCQrzmd3Ht3i7xNVCPYT8SP%2B7rGZ9ou3hhjjwzhl/YvtHNpEnczMrsJ7/Z0PZwp3WBKzO54tH4LQ8Uk/ilV7%2BjCm7L%2BMe4vxb4sHsf0SYgJ57Hw0yWkUdJz28DO2HuQ493MDstRC3RZsumt1LPA%2Bvf//L8/ZpwFuv5Bo/cvqM9v8fgdRkdzBLr3YbBETeqJJcd5pROZSp&ph=df087d744c1c&phv=1,,介護,,,,,,,,,"",,,,,464,訪問介護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
870406,ソフィアメディ株式会社　ソフィア定期巡回・随時対応ケア・ナーシング東が丘,, ,,,,03-5779-6331,,,,光誠会（介護）, ,https://www.sophiamedi.co.jp/,,,東京都目黒区東が丘2-11-10,,,,2025-01-04 22:30:29 +0900,2025-01-13 22:32:03 +0900,,介護職員／初任者研修／日勤のみ,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l305b1568ada717a3b50776cd58b2d2a5&p=t%2BAK7k0GmMUr0ZRss/MBmyEmiXeebHpz3hfIU3Wp4k3YPyRxaM6/Q832G1cM73jrdoG9eGqIuqpiPc962Cn9k79E4gLHox6F/YfRYfRyvrFNHNDTw5CJ3MEhplFerH8LNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINtmH1/iNfNCgdoQWlRIYDtapffefmdi8UZYOIwRx9%2Bx11c4nUiLnykUxIU/%2BXiqRsrgOQ9VPYsZ5nDMM3tuI/zyr0BmXdX19PL8sTzd0uBJqeg6VBpptrVcNeacRQU2JRtErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3HG%2BV6TNvN5GdPpborkTcnbFloZEdANHHRS7ORRviCFqqTwazBoUgOupjYhiryLKNB2lcbvVpUTUC7f9WdUUrxamDRXXxVhn44SGR9D1ir/iGhgGiOmYJ4yReLTnode0t%2B&ph=8776d90b606c&phv=1,,介護,,,,,,,,,https://www.sophiamedi.co.jp/contact/,,,,,400,訪問看護,,,,,,,,,,,29000,医療法人社団光誠会,10日,nishizawa@kouseikai-t.or.jp,,,
870615,社会福祉法人生活クラブサポートハウス高根台,,,,,,047-496-6555,,,,フコックス（介護）,,https://kazenomura.jp/facility/%E7%94%9F%E6%B4%BB%E3%82%AF%E3%83%A9%E3%83%96%E9%A2%A8%E3%81%AE%E6%9D%91%E3%82%B5%E3%83%9D%E3%83%BC%E3%83%88%E3%83%8F%E3%82%A6%E3%82%B9%E9%AB%98%E6%A0%B9%E5%8F%B0/,,274-0065,千葉県船橋市高根台6-2-22 ロイヤルSXビル202,,,,2025-01-04 23:38:34 +0900,2025-01-04 23:38:34 +0900,,サポートハウス／サ高住／での介護スタッフ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/abc529f1ca74dfa2ca345b3a81b8ed78?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=organic,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
874381,社会福祉法人友情会　えんじゅホームヘルパーステーション,, ,,,,088-699-8388,,,,ジョイスリー（介護）, , ,,,徳島県板野郡松茂町広島字四番越５番地１　,,,hidden,2025-01-05 08:45:52 +0900,2025-01-05 17:28:41 +0900,,社会保険完備の職場で介護職／ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l5737ca856ef1c6e3a83bf8206bece2a7&p=t%2BAK7k0GmMUr0ZRss/MBmz%2BnGYS1KSzbQ2WpsFizFVB/ICU5LI2%2BtyAQfMlKW1oC7j9/LFEA7TcqYf%2BwH17L6f9HT0I%2B65WHcpeWl2IOVuKWDXv7l2I40VznII7sjV/TNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINhjAz1rtmwAh2Ux1Ekus//S7VEm6PHTChHVl1Fw46qIS1c4nUiLnykUxIU/%2BXiqRsuB2%2BDIR4JnkuSoXOjEd1q3uR4LeKTkn7wmEJ4cPvdFdh3FHj4bFthKa7Ak6uixrmzdvvWbQhb3KfUv/Mt7P2V9CWf9oGr9lr%2BsOCQrzmd3H4HccNb2GYji5xukm1W4LV4C2F%2Bsm9Ls7mF2ysgqpvX9FqxVYinyU8UqsMyzCT78qEGjwA6qXW9QfYwYRioEnu0sn/7HJpconPDt0M9%2B4l9XWvZLp8VEzbiF1QTdLFBdOxcgAiDb4SYGzI84IQWmqCwibNfwYrYdE8/sjki26oGU9dnH8aTxHV1h2%2BNGz2FKs&ph=44585e5d1ee3&phv=1,,介護,,,,,,,,,"",,,,,389,訪問介護,,,,,,,,,,,23000,ジョイスリー株式会社,10日,yamao.ysfm@hinode.or.jp,,,
878920,エヌ・エス・ケイ株式会社,,野口 隆雄,,,,06-6991-8251,,,,ケアリンク,,https://machinozen-group.com/,70,,大阪府大阪市鶴見区焼野1丁目南7-2,,,,2025-01-11 06:40:55 +0900,2025-01-11 06:40:55 +0900,,介護職／ヘルパー／定期巡回・随時対応サービス／0145,,https://xn--pckua2a7gp15o89zb.com/jbn/4d47058b36c6a6b6b2179d499e28186f,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
897641,株式会社ビジュアルビジョン　けあビジョン東浦和,, ,,,,048-810-4937,,,,モンキークルー（介護）, , ,,,埼玉県さいたま市緑区東浦和5-9-11,,,hidden,2025-01-23 07:18:21 +0900,2025-02-22 23:46:41 +0900,,介護職員／初任者研修／日勤・夜勤両方,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l4983a2487647e0a89957b9af7e6bab28&p=t%2BAK7k0GmMUr0ZRss/MBm2g00ouQJue8%2BYghAlTqtCpB/yTu%2BAc5lHhQN7ha89gMgBNUcS4Cxz2Fz8W8ZVDinayEqhwHBfRIWevdSKLwAHHqyTuqa0fO9i5Ff/KA6aBNfoss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91yAMu1sU9R3cTjgA1OyV8Iec8UOZ918fvr81gB7cqpNgguE3RPxkuNqLprvMhez6hDyyeNF5WaUH5jTrs2vjpkp76nO9cKLwcDVv%2BJj0OB26httMXbcv129q6LpOgIRfOeO/khFXnmAQRyudNCBhVaQMgDm%2BqAXCKya13trRip00tv3wwcccxplOdleeQ/FcdIDalGyQf57bOx2mGrUV0fbmeyVROC2z/3R12SqnVjqDQ9ygdzjy1NUq/CNt6sDl147UMrYmwyCjO%2BiUh9vxGkbGDU2VgYt7kIhxuld29rfGR5doZwnRcRapWnOP3jehJs%3D&ph=fcdac65c4d9d&phv=1,,介護,,,,,,,,,"",,,,,464,訪問介護,,,,,,,,,,,25000,株式会社モンキークルージャパン,10日,takayama@monkeycrew-j.com,,,
910772,エヌ・エス・ケイ株式会社,,野口 隆雄,,,,06-6991-8251,,,,ENGIST,,https://machinozen-group.com/,70,,大阪府大阪市鶴見区焼野1丁目南7-2,,,,2025-02-03 02:08:50 +0900,2025-02-03 02:08:50 +0900,,介護職／ヘルパー／定期巡回・随時対応サービス／0145,,https://xn--pckua2a7gp15o89zb.com/jb/281934a2c0942f5b9f2bd4f4c45085ed,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
913912,ヘルパーステーションもりのいえ,, ,,,,0288-26-6516,,,,LINK（介護）, ,nan,,,栃木県日光市根室６０７－５,,,,2025-02-03 21:13:59 +0900,2025-02-03 21:13:59 +0900,,介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/4d93738c4fe1298d66a6b35c522a2f69,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
914607,SOMPOケア株式会社SOMPOケア足利,,,,,,0284-44-6091,,,,LINK（介護）,,https://www.sompocare.com/service/zaitaku/kaigo/Z000381,,326‒0801,栃木県足利市有楽町841番地3岩崎ﾋﾞﾙ 2F,,,,2025-02-03 21:54:33 +0900,2025-02-03 21:54:33 +0900,,介護職員介護福祉士デイサービス事業所常勤研修体制はばっちり!,正社員,https://xn--pckua2a7gp15o89zb.com/jb/393db7fc398570a60293be3357289ec6,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
926448,社会医療法人中山会,,砂川　正勝,,,,028-622-1991,,,,SND（介護）,,,,320-0811,栃木県宇都宮市大通り1丁目3番16号,,,,2025-02-07 01:59:42 +0900,2025-02-07 01:59:42 +0900,,介護職／未経験可／週払い可／介護付き有料老人ホームでの介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/a5e44df9ce0ae1acf9fc51d20744a993,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
928415,医療法人山角会,,山角　博,,,,055-252-2219,,,,田中（介護）,,http://www.yamazumikai.jp/,,400-0007,山梨県甲府市美咲1-6-10,,,,2025-02-08 17:53:44 +0900,2025-02-08 17:53:44 +0900,,介護職・ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/6f7c9b84b73565dfcd8ee35efce2916f,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
929711,合同会社とるて,,星野真梨子,,,,0276-56-9801,,,,田中（介護）,,http://www.torute.net/index.html,,373-0063,群馬県太田市烏山下町485-7,,,,2025-02-08 18:08:40 +0900,2025-02-08 18:08:40 +0900,,介護支援専門員居宅介護支援事業所／居宅介護支援事業所,正社員,https://xn--pckua2a7gp15o89zb.com/jb/f5670ab1633e19395cc1c1c5f382e19e,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
929845,ヘルパーステーションもりのいえ,, ,,,,0288-26-6516,,,,田中（介護）, ,nan,,,栃木県日光市根室６０７－５,,,,2025-02-08 18:08:40 +0900,2025-02-08 18:08:40 +0900,,介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/8481d867300bc717c685d6d6eceb0f31,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
929909,社会医療法人中山会,,砂川　正勝,,,,028-622-1991,,,,田中（介護）,,,,320-0811,栃木県宇都宮市大通り1丁目3番16号,,,,2025-02-08 18:08:40 +0900,2025-02-08 18:08:40 +0900,,介護職／未経験可／週払い可／介護付き有料老人ホームでの介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/a5e44df9ce0ae1acf9fc51d20744a993,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
